año;mes;hora;factor_antofagasta;factor_santiago;factor_puertomontt
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.059;0.020;0
2025;8;9;0.321;0.330;0.009
2025;8;10;0.525;0.556;0.054
2025;8;11;0.665;0.704;0.092
2025;8;12;0.749;0.793;0.138
2025;8;13;0.788;0.826;0.200
2025;8;14;0.771;0.808;0.194
2025;8;15;0.703;0.737;0.173
2025;8;16;0.580;0.608;0.111
2025;8;17;0.389;0.410;0.054
2025;8;18;0.142;0.128;0
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.036;0.026;0
2025;8;9;0.256;0.350;0.059
2025;8;10;0.477;0.570;0.237
2025;8;11;0.634;0.718;0.459
2025;8;12;0.719;0.804;0.625
2025;8;13;0.749;0.835;0.738
2025;8;14;0.730;0.812;0.740
2025;8;15;0.655;0.733;0.641
2025;8;16;0.510;0.597;0.451
2025;8;17;0.301;0.396;0.180
2025;8;18;0.097;0.123;0.021
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.053;0.029;0
2025;8;9;0.328;0.358;0.020
2025;8;10;0.549;0.580;0.077
2025;8;11;0.695;0.730;0.118
2025;8;12;0.787;0.816;0.137
2025;8;13;0.819;0.846;0.156
2025;8;14;0.802;0.823;0.168
2025;8;15;0.735;0.745;0.096
2025;8;16;0.614;0.611;0.039
2025;8;17;0.432;0.405;0.014
2025;8;18;0.180;0.103;0
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.085;0.025;0
2025;8;9;0.364;0.282;0
2025;8;10;0.567;0.378;0.008
2025;8;11;0.707;0.457;0.025
2025;8;12;0.790;0.588;0.039
2025;8;13;0.822;0.746;0.045
2025;8;14;0.805;0.738;0.044
2025;8;15;0.735;0.679;0.030
2025;8;16;0.613;0.546;0.015
2025;8;17;0.429;0.318;0.002
2025;8;18;0.177;0.042;0
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.068;0.026;0
2025;8;9;0.329;0.320;0.003
2025;8;10;0.535;0.558;0.058
2025;8;11;0.683;0.711;0.121
2025;8;12;0.785;0.803;0.133
2025;8;13;0.818;0.838;0.152
2025;8;14;0.802;0.819;0.140
2025;8;15;0.737;0.746;0.094
2025;8;16;0.617;0.615;0.066
2025;8;17;0.435;0.415;0.039
2025;8;18;0.185;0.137;0.002
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.094;0.042;0
2025;8;9;0.369;0.376;0.008
2025;8;10;0.568;0.593;0.063
2025;8;11;0.705;0.739;0.154
2025;8;12;0.785;0.827;0.447
2025;8;13;0.817;0.858;0.581
2025;8;14;0.798;0.834;0.525
2025;8;15;0.682;0.764;0.457
2025;8;16;0.544;0.636;0.363
2025;8;17;0.418;0.442;0.157
2025;8;18;0.194;0.170;0.021
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.102;0.039;0
2025;8;9;0.377;0.346;0.195
2025;8;10;0.572;0.546;0.433
2025;8;11;0.708;0.678;0.596
2025;8;12;0.783;0.753;0.683
2025;8;13;0.814;0.781;0.674
2025;8;14;0.796;0.747;0.580
2025;8;15;0.724;0.502;0.430
2025;8;16;0.595;0.253;0.272
2025;8;17;0.409;0.091;0.124
2025;8;18;0.163;0.013;0.021
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.067;0.020;0
2025;8;9;0.330;0.273;0.055
2025;8;10;0.546;0.497;0.268
2025;8;11;0.688;0.640;0.450
2025;8;12;0.773;0.727;0.560
2025;8;13;0.807;0.762;0.610
2025;8;14;0.789;0.732;0.591
2025;8;15;0.712;0.678;0.538
2025;8;16;0.582;0.539;0.469
2025;8;17;0.403;0.336;0.324
2025;8;18;0.156;0.086;0.088
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.077;0.004;0
2025;8;9;0.332;0.141;0.056
2025;8;10;0.535;0.366;0.187
2025;8;11;0.674;0.615;0.381
2025;8;12;0.750;0.712;0.374
2025;8;13;0.785;0.743;0.334
2025;8;14;0.770;0.714;0.210
2025;8;15;0.709;0.641;0.146
2025;8;16;0.590;0.522;0.068
2025;8;17;0.408;0.336;0.019
2025;8;18;0.165;0.091;0
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.081;0.033;0
2025;8;9;0.336;0.306;0.025
2025;8;10;0.539;0.508;0.088
2025;8;11;0.681;0.654;0.156
2025;8;12;0.766;0.746;0.199
2025;8;13;0.799;0.795;0.182
2025;8;14;0.783;0.779;0.128
2025;8;15;0.717;0.716;0.138
2025;8;16;0.596;0.590;0.072
2025;8;17;0.412;0.398;0.043
2025;8;18;0.167;0.137;0.007
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.082;0.034;0
2025;8;9;0.332;0.318;0.048
2025;8;10;0.536;0.526;0.105
2025;8;11;0.675;0.635;0.135
2025;8;12;0.752;0.658;0.129
2025;8;13;0.767;0.616;0.112
2025;8;14;0.715;0.523;0.107
2025;8;15;0.614;0.484;0.088
2025;8;16;0.458;0.352;0.072
2025;8;17;0.260;0.197;0.041
2025;8;18;0.076;0.023;0.003
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.045;0.006;0
2025;8;9;0.203;0.124;0.150
2025;8;10;0.339;0.259;0.355
2025;8;11;0.463;0.330;0.534
2025;8;12;0.585;0.343;0.679
2025;8;13;0.712;0.319;0.739
2025;8;14;0.763;0.283;0.738
2025;8;15;0.717;0.226;0.678
2025;8;16;0.603;0.151;0.556
2025;8;17;0.425;0.083;0.365
2025;8;18;0.178;0.014;0.112
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.105;0.016;0
2025;8;9;0.362;0.195;0.195
2025;8;10;0.567;0.420;0.434
2025;8;11;0.705;0.579;0.599
2025;8;12;0.788;0.653;0.686
2025;8;13;0.821;0.618;0.691
2025;8;14;0.804;0.351;0.627
2025;8;15;0.739;0.175;0.514
2025;8;16;0.619;0.093;0.366
2025;8;17;0.441;0.042;0.174
2025;8;18;0.199;0.007;0.034
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.112;0.034;0
2025;8;9;0.368;0.290;0.020
2025;8;10;0.568;0.491;0.055
2025;8;11;0.707;0.633;0.097
2025;8;12;0.790;0.739;0.207
2025;8;13;0.824;0.757;0.271
2025;8;14;0.809;0.705;0.126
2025;8;15;0.739;0.533;0.097
2025;8;16;0.619;0.368;0.076
2025;8;17;0.439;0.209;0.029
2025;8;18;0.196;0.070;0
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.096;0.005;0
2025;8;9;0.341;0.091;0.025
2025;8;10;0.541;0.222;0.091
2025;8;11;0.684;0.309;0.193
2025;8;12;0.769;0.394;0.277
2025;8;13;0.804;0.453;0.251
2025;8;14;0.788;0.445;0.172
2025;8;15;0.718;0.397;0.109
2025;8;16;0.598;0.301;0.141
2025;8;17;0.421;0.234;0.086
2025;8;18;0.186;0.068;0.032
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.114;0.069;0
2025;8;9;0.364;0.358;0.070
2025;8;10;0.563;0.561;0.174
2025;8;11;0.703;0.682;0.348
2025;8;12;0.784;0.630;0.179
2025;8;13;0.816;0.751;0.354
2025;8;14;0.799;0.764;0.224
2025;8;15;0.731;0.675;0.229
2025;8;16;0.610;0.250;0.091
2025;8;17;0.432;0.107;0.052
2025;8;18;0.193;0.066;0.002
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.109;0.052;0
2025;8;9;0.356;0.310;0.025
2025;8;10;0.556;0.518;0.053
2025;8;11;0.695;0.663;0.122
2025;8;12;0.776;0.743;0.172
2025;8;13;0.810;0.769;0.133
2025;8;14;0.795;0.748;0.090
2025;8;15;0.730;0.672;0.049
2025;8;16;0.611;0.541;0.018
2025;8;17;0.432;0.346;0.004
2025;8;18;0.193;0.106;0
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.102;0.062;0
2025;8;9;0.352;0.329;0.024
2025;8;10;0.553;0.531;0.066
2025;8;11;0.692;0.670;0.147
2025;8;12;0.776;0.749;0.199
2025;8;13;0.809;0.781;0.235
2025;8;14;0.794;0.764;0.160
2025;8;15;0.729;0.697;0.324
2025;8;16;0.610;0.576;0.127
2025;8;17;0.432;0.383;0.056
2025;8;18;0.194;0.113;0.020
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.108;0.012;0
2025;8;9;0.358;0.248;0.124
2025;8;10;0.558;0.463;0.371
2025;8;11;0.696;0.600;0.546
2025;8;12;0.776;0.612;0.479
2025;8;13;0.810;0.671;0.221
2025;8;14;0.795;0.622;0.157
2025;8;15;0.729;0.538;0.086
2025;8;16;0.609;0.461;0.056
2025;8;17;0.432;0.375;0.066
2025;8;18;0.197;0.106;0.035
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.115;0.017;0
2025;8;9;0.363;0.285;0.041
2025;8;10;0.559;0.527;0.159
2025;8;11;0.697;0.664;0.409
2025;8;12;0.779;0.579;0.523
2025;8;13;0.813;0.437;0.518
2025;8;14;0.799;0.256;0.508
2025;8;15;0.736;0.489;0.576
2025;8;16;0.620;0.580;0.473
2025;8;17;0.446;0.337;0.257
2025;8;18;0.210;0.088;0.046
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.121;0.072;0
2025;8;9;0.369;0.322;0.009
2025;8;10;0.566;0.448;0.038
2025;8;11;0.705;0.624;0.081
2025;8;12;0.782;0.730;0.088
2025;8;13;0.816;0.735;0.116
2025;8;14;0.801;0.762;0.135
2025;8;15;0.735;0.700;0.089
2025;8;16;0.615;0.568;0.049
2025;8;17;0.436;0.262;0.013
2025;8;18;0.198;0.047;0
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;8;0;0;0;0
2025;8;1;0;0;0
2025;8;2;0;0;0
2025;8;3;0;0;0
2025;8;4;0;0;0
2025;8;5;0;0;0
2025;8;6;0;0;0
2025;8;7;0;0;0
2025;8;8;0.105;0.039;0
2025;8;9;0.354;0.259;0.029
2025;8;10;0.553;0.504;0.124
2025;8;11;0.693;0.641;0.241
2025;8;12;0.777;0.710;0.358
2025;8;13;0.811;0.747;0.608
2025;8;14;0.795;0.728;0.550
2025;8;15;0.731;0.649;0.395
2025;8;16;0.612;0.516;0.260
2025;8;17;0.434;0.311;0.150
2025;8;18;0.198;0.093;0.026
2025;8;19;0;0;0
2025;8;20;0;0;0
2025;8;21;0;0;0
2025;8;22;0;0;0
2025;8;23;0;0;0
2025;9;0;0;0;0
2025;9;1;0;0;0
2025;9;2;0;0;0
2025;9;3;0;0;0
2025;9;4;0;0;0
2025;9;5;0;0;0
2025;9;6;0;0;0
2025;9;7;0;0;0
2025;9;8;0.111;0.073;0
2025;9;9;0.359;0.313;0.016
2025;9;10;0.557;0.510;0.062
2025;9;11;0.695;0.613;0.145
2025;9;12;0.777;0.677;0.202
2025;9;13;0.811;0.748;0.082
2025;9;14;0.797;0.770;0.174
2025;9;15;0.734;0.703;0.092
2025;9;16;0.617;0.584;0.102
2025;9;17;0.442;0.385;0.071
2025;9;18;0.209;0.138;0.022
2025;9;19;0;0;0
2025;9;20;0;0;0
2025;9;21;0;0;0
2025;9;22;0;0;0
2025;9;23;0;0;0
2025;9;0;0;0;0
2025;9;1;0;0;0
2025;9;2;0;0;0
2025;9;3;0;0;0
2025;9;4;0;0;0
2025;9;5;0;0;0
2025;9;6;0;0;0
2025;9;7;0;0;0
2025;9;8;0.113;0.097;0
2025;9;9;0.366;0.361;0.027
2025;9;10;0.567;0.572;0.089
2025;9;11;0.708;0.719;0.281
2025;9;12;0.792;0.807;0.358
2025;9;13;0.825;0.841;0.243
2025;9;14;0.810;0.826;0.307
2025;9;15;0.745;0.759;0.287
2025;9;16;0.627;0.638;0.297
2025;9;17;0.450;0.456;0.181
2025;9;18;0.213;0.209;0.039
2025;9;19;0;0;0
2025;9;20;0;0;0
2025;9;21;0;0;0
2025;9;22;0;0;0
2025;9;23;0;0;0
2025;9;0;0;0;0
2025;9;1;0;0;0
2025;9;2;0;0;0
2025;9;3;0;0;0
2025;9;4;0;0;0
2025;9;5;0;0;0
2025;9;6;0;0;0
2025;9;7;0;0;0
2025;9;8;0.099;0.121;0
2025;9;9;0.343;0.391;0.064
2025;9;10;0.544;0.597;0.249
2025;9;11;0.685;0.738;0.468
2025;9;12;0.771;0.820;0.491
2025;9;13;0.808;0.852;0.611
2025;9;14;0.794;0.835;0.612
2025;9;15;0.730;0.768;0.596
2025;9;16;0.609;0.647;0.432
2025;9;17;0.430;0.464;0.244
2025;9;18;0.197;0.218;0.065
2025;9;19;0;0;0
2025;9;20;0;0;0
2025;9;21;0;0;0
2025;9;22;0;0;0
2025;9;23;0;0;0
2025;9;0;0;0;0
2025;9;1;0;0;0
2025;9;2;0;0;0
2025;9;3;0;0;0
2025;9;4;0;0;0
2025;9;5;0;0;0
2025;9;6;0;0;0
2025;9;7;0;0;0
2025;9;8;0.105;0.123;0
2025;9;9;0.346;0.387;0.088
2025;9;10;0.543;0.590;0.261
2025;9;11;0.685;0.730;0.528
2025;9;12;0.773;0.813;0.641
2025;9;13;0.808;0.845;0.764
2025;9;14;0.796;0.828;0.766
2025;9;15;0.732;0.761;0.726
2025;9;16;0.610;0.640;0.599
2025;9;17;0.433;0.459;0.371
2025;9;18;0.201;0.215;0.090
2025;9;19;0;0;0
2025;9;20;0;0;0
2025;9;21;0;0;0
2025;9;22;0;0;0
2025;9;23;0;0;0
2025;9;0;0;0;0
2025;9;1;0;0;0
2025;9;2;0;0;0
2025;9;3;0;0;0
2025;9;4;0;0;0
2025;9;5;0;0;0
2025;9;6;0;0;0
2025;9;7;0;0;0
2025;9;8;0.111;0.119;0.028
2025;9;9;0.356;0.389;0.293
2025;9;10;0.558;0.597;0.527
2025;9;11;0.699;0.742;0.692
2025;9;12;0.783;0.829;0.790
2025;9;13;0.817;0.863;0.833
2025;9;14;0.803;0.847;0.822
2025;9;15;0.737;0.779;0.757
2025;9;16;0.617;0.657;0.636
2025;9;17;0.433;0.473;0.452
2025;9;18;0.194;0.226;0.207
2025;9;19;0;0;0
2025;9;20;0;0;0
2025;9;21;0;0;0
2025;9;22;0;0;0
2025;9;23;0;0;0
2025;9;0;0;0;0
2025;9;1;0;0;0
2025;9;2;0;0;0
2025;9;3;0;0;0
2025;9;4;0;0;0
2025;9;5;0;0;0
2025;9;6;0;0;0
2025;9;7;0;0;0
2025;9;8;0.106;0.129;0.016
2025;9;9;0.354;0.402;0.249
2025;9;10;0.560;0.609;0.523
2025;9;11;0.704;0.748;0.692
2025;9;12;0.790;0.828;0.789
2025;9;13;0.825;0.855;0.830
2025;9;14;0.809;0.829;0.816
2025;9;15;0.744;0.741;0.750
2025;9;16;0.622;0.583;0.629
2025;9;17;0.439;0.341;0.448
2025;9;18;0.192;0.082;0.207
2025;9;19;0;0;0
2025;9;20;0;0;0
2025;9;21;0;0;0
2025;9;22;0;0;0
2025;9;23;0;0;0
2025;9;0;0;0;0
2025;9;1;0;0;0
2025;9;2;0;0;0
2025;9;3;0;0;0
2025;9;4;0;0;0
2025;9;5;0;0;0
2025;9;6;0;0;0
2025;9;7;0;0;0
2025;9;8;0.119;0.043;0.034
2025;9;9;0.358;0.295;0.295
2025;9;10;0.556;0.447;0.528
2025;9;11;0.689;0.354;0.692
2025;9;12;0.772;0.400;0.791
2025;9;13;0.803;0.416;0.831
2025;9;14;0.781;0.368;0.817
2025;9;15;0.711;0.382;0.751
2025;9;16;0.586;0.257;0.624
2025;9;17;0.399;0.148;0.437
2025;9;18;0.167;0.044;0.200
2025;9;19;0;0;0
2025;9;20;0;0;0
2025;9;21;0;0;0
2025;9;22;0;0;0
2025;9;23;0;0;0
2025;9;0;0;0;0
2025;9;1;0;0;0
2025;9;2;0;0;0
2025;9;3;0;0;0
2025;9;4;0;0;0
2025;9;5;0;0;0
2025;9;6;0;0;0
2025;9;7;0;0;0
2025;9;8;0.095;0.001;0
2025;9;9;0.350;0.059;0.021
2025;9;10;0.562;0.157;0.075
2025;9;11;0.706;0.491;0.191
2025;9;12;0.788;0.728;0.398
2025;9;13;0.821;0.798;0.547
2025;9;14;0.806;0.732;0.516
2025;9;15;0.739;0.543;0.405
2025;9;16;0.619;0.289;0.306
2025;9;17;0.442;0.104;0.159
2025;9;18;0.210;0.019;0.037
2025;9;19;0.002;0;0
2025;9;20;0;0;0
2025;9;21;0;0;0
2025;9;22;0;0;0
2025;9;23;0;0;0
2025;9;0;0;0;0
2025;9;1;0;0;0
2025;9;2;0;0;0
2025;9;3;0;0;0
2025;9;4;0;0;0
2025;9;5;0;0;0
2025;9;6;0;0;0
2025;9;7;0;0;0
2025;9;8;0.110;0.008;0.007
2025;9;9;0.356;0.083;0.121
2025;9;10;0.557;0.236;0.262
2025;9;11;0.697;0.347;0.371
2025;9;12;0.783;0.412;0.427
2025;9;13;0.816;0.509;0.477
2025;9;14;0.800;0.475;0.480
2025;9;15;0.734;0.392;0.437
2025;9;16;0.613;0.308;0.252
2025;9;17;0.436;0.182;0.158
2025;9;18;0.206;0.060;0.065
2025;9;19;0.002;0;0
2025;9;20;0;0;0
2025;9;21;0;0;0
2025;9;22;0;0;0
2025;9;23;0;0;0
2025;9;0;0;0;0
2025;9;1;0;0;0
2025;9;2;0;0;0
2025;9;3;0;0;0
2025;9;4;0;0;0
2025;9;5;0;0;0
2025;9;6;0;0;0
2025;9;7;0;0;0
2025;9;8;0.116;0.061;0.005
2025;9;9;0.361;0.278;0.123
2025;9;10;0.560;0.464;0.295
2025;9;11;0.701;0.549;0.447
2025;9;12;0.787;0.634;0.641
2025;9;13;0.821;0.713;0.722
2025;9;14;0.805;0.704;0.730
2025;9;15;0.741;0.670;0.639
2025;9;16;0.621;0.563;0.463
2025;9;17;0.444;0.381;0.311
2025;9;18;0.213;0.165;0.082
2025;9;19;0.003;0;0
2025;9;20;0;0;0
2025;9;21;0;0;0
2025;9;22;0;0;0
2025;9;23;0;0;0
2025;9;0;0;0;0
2025;9;1;0;0;0
2025;9;2;0;0;0
2025;9;3;0;0;0
2025;9;4;0;0;0
2025;9;5;0;0;0
2025;9;6;0;0;0
2025;9;7;0;0;0
2025;9;8;0.092;0.105;0
2025;9;9;0.334;0.369;0.009
2025;9;10;0.533;0.583;0.035
2025;9;11;0.672;0.732;0.062
2025;9;12;0.705;0.818;0.081
2025;9;13;0.581;0.851;0.094
2025;9;14;0.516;0.834;0.105
2025;9;15;0.404;0.764;0.105
2025;9;16;0.275;0.639;0.098
2025;9;17;0.187;0.454;0.068
2025;9;18;0.070;0.210;0.020
2025;9;19;0;0;0
2025;9;20;0;0;0
2025;9;21;0;0;0
2025;9;22;0;0;0
2025;9;23;0;0;0
2025;9;0;0;0;0
2025;9;1;0;0;0
2025;9;2;0;0;0
2025;9;3;0;0;0
2025;9;4;0;0;0
2025;9;5;0;0;0
2025;9;6;0;0;0
2025;9;7;0;0;0
2025;9;8;0.126;0.021;0.002
2025;9;9;0.373;0.167;0.063
2025;9;10;0.573;0.300;0.128
2025;9;11;0.714;0.351;0.202
2025;9;12;0.801;0.400;0.333
2025;9;13;0.836;0.457;0.418
2025;9;14;0.821;0.515;0.407
2025;9;15;0.754;0.464;0.321
2025;9;16;0.635;0.314;0.260
2025;9;17;0.458;0.175;0.199
2025;9;18;0.226;0.087;0.065
2025;9;19;0.005;0;0
2025;9;20;0;0;0
2025;9;21;0;0;0
2025;9;22;0;0;0
2025;9;23;0;0;0
2025;9;0;0;0;0
2025;9;1;0;0;0
2025;9;2;0;0;0
2025;9;3;0;0;0
2025;9;4;0;0;0
2025;9;5;0;0;0
2025;9;6;0;0;0
2025;9;7;0;0;0
2025;9;8;0.127;0.116;0.047
2025;9;9;0.375;0.380;0.293
2025;9;10;0.576;0.593;0.525
2025;9;11;0.716;0.732;0.690
2025;9;12;0.798;0.815;0.788
2025;9;13;0.832;0.836;0.831
2025;9;14;0.816;0.785;0.821
2025;9;15;0.751;0.686;0.758
2025;9;16;0.631;0.543;0.641
2025;9;17;0.454;0.354;0.464
2025;9;18;0.223;0.139;0.231
2025;9;19;0.005;0;0.007
2025;9;20;0;0;0
2025;9;21;0;0;0
2025;9;22;0;0;0
2025;9;23;0;0;0
2025;9;0;0;0;0
2025;9;1;0;0;0
2025;9;2;0;0;0
2025;9;3;0;0;0
2025;9;4;0;0;0
2025;9;5;0;0;0
2025;9;6;0;0;0
2025;9;7;0;0;0
2025;9;8;0.125;0.081;0.044
2025;9;9;0.373;0.332;0.287
2025;9;10;0.578;0.542;0.520
2025;9;11;0.718;0.698;0.657
2025;9;12;0.804;0.812;0.751
2025;9;13;0.838;0.864;0.753
2025;9;14;0.823;0.849;0.760
2025;9;15;0.758;0.779;0.693
2025;9;16;0.640;0.653;0.465
2025;9;17;0.464;0.467;0.230
2025;9;18;0.232;0.225;0.090
2025;9;19;0.007;0.003;0
2025;9;20;0;0;0
2025;9;21;0;0;0
2025;9;22;0;0;0
2025;9;23;0;0;0
2025;9;0;0;0;0
2025;9;1;0;0;0
2025;9;2;0;0;0
2025;9;3;0;0;0
2025;9;4;0;0;0
2025;9;5;0;0;0
2025;9;6;0;0;0
2025;9;7;0;0;0
2025;9;8;0.131;0.138;0
2025;9;9;0.378;0.404;0.031
2025;9;10;0.577;0.608;0.066
2025;9;11;0.717;0.745;0.155
2025;9;12;0.798;0.828;0.250
2025;9;13;0.831;0.859;0.368
2025;9;14;0.816;0.842;0.383
2025;9;15;0.750;0.776;0.302
2025;9;16;0.631;0.656;0.252
2025;9;17;0.454;0.461;0.181
2025;9;18;0.224;0.213;0.080
2025;9;19;0.006;0.003;0
2025;9;20;0;0;0
2025;9;21;0;0;0
2025;9;22;0;0;0
2025;9;23;0;0;0
2025;9;0;0;0;0
2025;9;1;0;0;0
2025;9;2;0;0;0
2025;9;3;0;0;0
